,Unnamed: 0,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
10,0.012804097311139564,0.02287390029325513,0.11059098888238736,0.16398448791294246,0.1639961359909782,0.07538666125133472,0.06671771800516894,0.023579968045837695,0.11480184388729207,0.20408163265306123,0.48148148148148145,0.35860655737704916,0,1,-0.15384615384615385,0.06494133880217742,0.524419959741498,0.9606735908036704,0.17484662576687113,0.19735012096264123,0.24031547204824863,0.0,0.7700862227865729,0.15706565441027837,0.0015492964720266909,0.47474901900830657,0.533893140109704,1.0,0
11,0.014084507042253521,0.04985337243401759,0.11995318899941486,0.6286444341281137,0.6286476314351144,0.027755759795090828,0.014166746434383077,0.004132003746350064,0.039345056285977835,0.33163265306122447,0.4166666666666667,0.26844262295081966,0,1,-0.15384615384615385,0.1265029807012226,0.4118089106536402,0.4307754361197943,0.14497901194704552,0.8241680194805194,0.6642310368823939,0.0,0.6812419358142011,-0.059701021861880796,0.0955199485067418,0.20695102685624014,0.49163675763526776,1.0,0
12,0.015364916773367477,0.02404692082111437,0.1181977764774722,0.40154812994979205,0.401552176229253,0.038073277302116564,0.02488752751986216,0.007492700126714782,0.053263761948325467,0.22448979591836735,0.4166666666666667,0.26844262295081966,0,1,-0.15384615384615385,0.08325805487247628,0.45735777095031255,0.35999579912020707,0.19373587342589602,0.6243912337662338,0.3649965205288796,0.0,0.7093411432199398,0.1613782260057052,2.1448030105707721e-07,0.7925307877286284,0.4841877158529152,1.0,0
13,0.016645326504481434,0.02404692082111437,0.1088355763604447,0.194384954500138,0.1943886252153398,0.03270816819846318,0.022015889729108836,0.0067764861440141036,0.04552226161237991,0.1989795918367347,0.4166666666666667,0.35860655737704916,0,1,-0.15384615384615385,0.06832856690516868,0.4252569128085602,0.35999579912020707,0.27073941899464404,0.6369724025974026,0.2622972386833249,0.0,0.6958240317856924,-0.16534962439207188,0.022633930229282992,0.7925307877286284,0.48127581770163197,1.0,0
14,0.01792573623559539,0.5002932551319648,0.5014628437682855,0.0021855708048144824,0.002185482810867655,0.00041925150504739506,0.0006700488178424428,0.0005509338328466751,0.0010889329147616236,0.9081632653061225,0.7870370370370371,0.32786885245901637,0,1,-0.15384615384615385,0.7663938567242599,0.31494597635024985,0.7133161299469165,0.14245862301672693,0.873407549849273,1.0,1.0,-0.07683981946844715,-0.1838167938931298,1.0644794593571742e-17,0.9589919957892998,0.9539513780727297,-0.9580638918952801,0
15,0.019206145966709345,0.02287390029325513,0.11000585137507314,0.15876400747480435,0.1587766104649956,0.07342797062619143,0.060974442423662296,0.02126604594788166,0.11157705990528648,0.17857142857142858,0.48148148148148145,0.35860655737704916,0,1,-0.15384615384615385,0.06494133880217742,0.5711410107002861,0.9619844711102148,0.4464604726963301,0.2055725598603017,0.31663187195546283,1.0,0.7677309685215147,-0.18280536181831958,0.12137936656819523,0.5138358049227947,0.532538768876549,1.0,0
16,0.020486555697823303,0.02404692082111437,0.12170860152135751,0.12965393745213227,0.12965860425213957,0.042527824543245135,0.02996075428352637,0.007933447192992122,0.05789780905524242,0.19387755102040816,0.4166666666666667,0.26434426229508196,0,1,-0.15384615384615385,0.07140000635196724,0.45894692234346857,0.3764009051985099,0.5179982295629226,0.5362215909090909,0.3761308281141267,0.0,0.7191717697175742,-0.18278473618064656,2.8290843007991636e-09,0.7946482894453631,0.9169678855578228,1.0,0
17,0.02176696542893726,0.02404692082111437,0.12580456407255705,0.196248380193844,0.19625334684756363,0.042265792352590516,0.029482147985067483,0.007933447192992122,0.058269298924594634,0.20408163265306123,0.4166666666666667,0.26844262295081966,0,1,-0.15384615384615385,0.08325805487247628,0.518381184447505,0.3938691136432389,0.8678378209370214,0.5679788961038962,0.31354901695860815,0.0,0.7186187969770823,-0.1765856926110327,0.00031032339290413316,0.18829944452937883,0.47599376989232745,1.0,0
18,0.023047375160051217,0.03988269794721408,0.1181977764774722,0.6700761871025724,0.6700792692629671,0.02878423614341022,0.016942662965444624,0.005454244945182083,0.040937303621965834,0.3469387755102041,0.4166666666666667,0.26844262295081966,0,1,-0.15384615384615385,0.10114176012933211,0.4744549012948933,0.3789452455379651,0.1616080077494349,0.7676542207792209,0.45488285780561355,0.0,0.6844778503696725,-0.057166619597269756,0.09507333595600029,0.18075727462671357,0.49346515880002706,1.0,0
19,0.024327784891165175,0.02287390029325513,0.1117612638970158,0.2032905155636303,0.20330222292945158,0.05714922078177304,0.06231454005934718,0.021872073164013003,0.086374069075375,0.20918367346938777,0.48148148148148145,0.35860655737704916,0,1,-0.15384615384615385,0.06494133880217742,0.6617226401101812,0.9543452767478999,0.28377191505439914,0.22778003246753248,0.27441428902806775,0.0,0.7454482151268765,-0.17675590838824023,0.006606805255400127,0.7350264195937066,0.9577356794995442,1.0,0
20,0.02560819462227913,0.02287390029325513,0.1117612638970158,0.19315621953674755,0.19316940410546635,0.07195403955375917,0.07207810854790848,0.024406368795107707,0.10984090985167667,0.22448979591836735,0.4861111111111111,0.36270491803278687,0,1,-0.15384615384615385,0.06494133880217742,0.6100222481195042,0.938788099336828,0.17694543106231836,0.1950081168831169,0.27383437717466946,1.0,0.7659286869969484,-0.17675590838824023,0.028743615434178683,0.762320716301862,0.9618629027332393,1.0,0
21,0.026888604353393086,0.02404692082111437,0.1240491515506144,0.23368847417546418,0.2336925501075834,0.04124386680903749,0.02613190389585527,0.007327419976860779,0.05645541724713756,0.21428571428571427,0.41203703703703703,0.26844262295081966,0,1,-0.15384615384615385,0.08325805487247628,0.43436804746265495,0.3431481294746396,15.037265402465502,0.6202290070539124,0.36812804453723036,0.0,0.7164478669588548,-0.18381679257850236,0.023114263607332642,0.1626662589818071,0.47206609331617794,1.0,0
22,0.028169014084507043,0.13958944281524927,0.2047981275599766,0.007007802051904366,0.007011083513792126,0.02152594446227719,0.018091318081745956,0.006225552311167429,0.022466251016722737,0.1836734693877551,0.3055555555555556,0.8954918032786885,0,1,-0.15384615384615385,0.2890774982317874,0.45884097891725817,0.4262377735202178,0.11010655473038422,0.6015625,0.3488749710044073,0.0,0.6586314948696418,0.6686255924170617,0.0002847941687161034,0.20465779952097032,0.34150470644003517,1.0,0
23,0.029449423815621,0.6211143695014663,0.6231714452896431,0.009599751347215179,0.009599485260033624,0.00048475955271105056,0.0007657700775342204,0.0004407470662773401,0.0013141907059549844,0.9948979591836735,0.8148148148148148,0.32786885245901637,0,1,-0.15384615384615385,0.4632716984944933,0.16484797118338806,0.8957446300213998,0.09710909897255371,1.0,1.0,0.0,0.3235504946033957,-0.18381679389312414,3.20824344202243e-15,0.8619054377231519,0.9999322814383421,-0.5160044851580632,0
24,0.030729833546734954,0.02287390029325513,0.12755997659449972,0.073393477465236,0.07340968527525443,0.11923119755261934,0.06643055422609362,0.02638973059335574,0.18598097654385704,0.12755102040816327,0.49074074074074076,0.35040983606557374,0,1,-0.15384615384615385,0.06253093549847245,0.5325776035596992,0.9142885953413331,0.20891185017759117,0.2521306818181818,0.3234748318255626,1.0,0.8108423618080162,0.7436587677725119,0.5403057270998192,0.5379401722468532,0.5487235051127514,1.0,0
25,0.03201024327784891,0.02287390029325513,0.1117612638970158,0.15600013214435698,0.15601351538339134,0.07737155509554348,0.05637982195845697,0.02016417828218831,0.1174733616054436,0.1377551020408163,0.48148148148148145,0.35450819672131145,0,1,-0.15384615384615385,0.06780900318322697,0.5819472401737472,0.9255616658352793,0.45613911039004557,0.2532467532467533,0.2706374230745783,1.0,0.7724005161078912,-0.17675590838824023,0.028810939789053566,0.5310095296335933,0.5320647389449448,1.0,0
26,0.03329065300896287,0.02404692082111437,0.12287887653598596,0.2499533862510369,0.24995771037574635,0.04262608661474062,0.02603618263616349,0.0076028868932841165,0.05885112142318062,0.20918367346938777,0.41203703703703703,0.26844262295081966,0,1,-0.15384615384615385,0.08325805487247628,0.4625414338521808,0.3646263991126349,14.856806110594183,0.6260146103896104,0.3741591278125725,0.0,0.719376574436275,-0.18381562908535212,0.005491078433785988,0.17352086836875097,0.4768063926322204,1.0,0
27,0.034571062740076826,0.02287390029325513,0.12287887653598596,0.17169685807765245,0.1717021876448571,0.04582943014549337,0.026610510194314155,0.007823260426422786,0.06251046055426357,0.2193877551020408,0.4027777777777778,0.26844262295081966,0,1,-0.15384615384615385,0.07134062615850072,0.49454391355016425,0.3840897709159348,15.037265402465502,0.5849251649521284,0.44850382741823236,0.0,0.7258279230753477,-0.18381679257850236,0.024276903428056596,0.9020631623064024,0.9176557560967719,1.0,0
28,0.03585147247119078,0.02287390029325513,0.03627852545348157,0.11915598499781027,0.11915944831498765,0.005188237374961514,0.012348042500239303,0.004958404495620076,0.008729494294101955,0.6071428571428571,0.47685185185185186,0.35860655737704916,0,1,-0.15384615384615385,0.06494133880217742,0.47155419006250665,0.5052939396995059,0.028737487891507908,0.19450081168831168,0.5156576200417536,1.0,0.5322465029594282,-0.18371764082931305,0.09507333595600029,0.7446363960658412,1.0042815859684389,0.9993558037572102,0
29,0.03713188220230474,0.02287390029325513,0.10708016383850205,0.20021937001042625,0.20023177135582784,0.06275670966178196,0.058294247152292526,0.02110076579802766,0.09449672181327087,0.1989795918367347,0.47685185185185186,0.36270491803278687,0,1,-0.15384615384615385,0.06494133880217742,0.6595228015810275,0.9422204295653928,0.26839356970388806,0.23112824675324675,0.3144282069125493,1.0,0.7537837671779958,-0.1351695621051123,0.12107611113250653,0.5238240839830811,0.5270535653822712,1.0,0
30,0.03841229193341869,0.02404692082111437,0.1211234640140433,0.1400888445947769,0.14009298528424854,0.037365790387349086,0.02527041255862927,0.0076028868932841165,0.05093655822659398,0.2193877551020408,0.4027777777777778,0.26434426229508196,0,1,-0.15384615384615385,0.07140000635196724,0.4765335310943956,0.35343349803367957,0.5150525572213571,0.6338271103896104,0.34910693574576673,0.0,0.7076617445265939,-0.05223407325431705,0.023114263607332642,0.16786424094175204,0.4697636622198144,1.0,0
31,0.03969270166453265,0.02287390029325513,0.12521942656524282,0.08414162208235984,0.08415341188191422,0.104387073952035,0.07112089595099072,0.02545314307751639,0.1593374919033153,0.15816326530612246,0.48148148148148145,0.35040983606557374,0,1,-0.15384615384615385,0.06253093549847245,0.4264222904968747,0.8309972774024403,0.32730045189398127,0.22920048701298704,0.2134075620505683,0.0,0.7990251295389845,-0.17657826609370253,0.006606805255400127,0.4092136778270397,0.5353152299045167,1.0,0
32,0.040973111395646605,0.02404692082111437,0.12287887653598596,0.1944071803507568,0.1944116293872242,0.04044466862754089,0.02919498420599215,0.007657980276568784,0.055143987264782035,0.1836734693877551,0.4027777777777778,0.26434426229508196,0,1,-0.15384615384615385,0.07140000635196724,0.5059783508385418,0.3652061530893977,0.5243103845805631,0.557122564935065,0.37868244026907916,0.0,0.7147070268498986,-0.18381562908535212,2.1693335069536675e-07,0.5845571949247702,0.4698990993431299,1.0,0
33,0.04225352112676056,0.02404692082111437,0.10766530134581627,0.1891643875800909,0.18917748842872859,0.06501673730617806,0.05963434478797741,0.022973940829706354,0.09779863351083636,0.1989795918367347,0.47685185185185186,0.35860655737704916,0,1,-0.15384615384615385,0.06832856690516868,0.6258078186248544,0.8899868911969346,0.16693574426864705,0.22402597402597402,0.2979587102760381,1.0,0.7569172793741168,0.15416185620269093,0.006741482907164448,0.5502216786424095,0.9557637839545565,1.0,0
34,0.04353393085787452,0.02404692082111437,0.11117612638970158,0.06367645664938643,0.0636810826143809,0.037293731534919064,0.020005743275581505,0.007437606743430114,0.05076832663225195,0.20408163265306123,0.41203703703703703,0.26844262295081966,0,1,-0.15384615384615385,0.08325805487247628,0.4619133382773599,0.42664112130684684,0.7428311991260369,0.7210836038961038,0.30763017642288,0.0,0.7074979007516333,-0.18280536181831958,9.272174214094927e-07,0.20486164195077208,0.9169220275218928,1.0,0
35,0.04481434058898848,0.0,0.25277940315974257,0.03469861746560961,0.03471779242972485,0.15959725652296386,0.1035704029865033,0.03740840725028924,0.2532242663463307,0.11224489795918367,0.49074074074074076,0.36270491803278687,0,1,-0.15384615384615385,0.0,0.8064413603135926,0.5328224261369365,0.4988698740716822,0.39346590909090906,0.23927163071213178,0.0,0.8367911196673972,0.8866350710900474,0.5563200037570151,0.2585231615960863,0.5594907564163337,1.0,0
36,0.046094750320102434,0.05219941348973607,0.08601521357519017,0.22294975608642378,0.22295461778481931,0.0124923846894591,0.016559777926677514,0.0068315795272987714,0.02112100217027384,0.6122448979591837,0.47685185185185186,0.35450819672131145,0,1,-0.15384615384615385,0.1284227543700111,0.6286567752987297,0.8847433699707573,0.10913646785368028,0.3448660714285714,0.4081159464271754,1.0,0.6102771007844021,0.5654597156398105,7.262406849073851e-05,0.5528716302298323,1.0064827716930762,1.0,0
37,0.04737516005121639,0.5542521994134897,0.5570509069631363,0.04340769163180293,0.04340748863628502,0.0005437167956083405,0.0009572125969177754,0.0004958404495620076,0.0011897855987543615,0.7091836734693877,0.6666666666666666,0.32786885245901637,0,1,-0.15384615384615385,0.6279680711326665,0.27028470943440913,0.9020191812675157,0.07404506953769185,0.9077980433080327,1.0,0.0,-0.0602828407680194,-0.1838167938931298,3.3622337476655112e-15,0.9708350588859247,0.7960316922868558,-1.1566916978435788,0
38,0.04865556978233035,0.02287390029325513,0.09888823873610299,0.2257061074907862,0.2257177128664236,0.0546468133610214,0.05322102038862831,0.01856647016693295,0.08158188426977653,0.2653061224489796,0.48148148148148145,0.35450819672131145,0,1,-0.15384615384615385,0.06780900318322697,0.6137302680368684,0.9046082484622365,0.24311052734796307,0.22899756493506493,0.3480630944096498,1.0,0.7414750035840826,0.6923601895734598,0.0015492964720266909,0.5428323905620955,0.5218392361346245,1.0,0
39,0.0499359795134443,0.419941348973607,0.42071386775892333,0.021201645370208296,0.021201544219899126,0.00043235311458012616,0.0005743275581506652,0.0005509338328466751,0.001067537306865816,0.9030612244897959,0.7129629629629629,0.32786885245901637,0,1,-0.15384615384615385,0.967464888350005,0.12384786523996187,0.6209274747578095,0.00839691447207765,0.8596202532982036,1.0,1.0,-0.07752312491826296,-0.18381678366671608,1.0644794593571742e-17,0.9232600499655425,0.9043136723775985,-0.19596750818053546,0
40,0.05121638924455826,0.02404692082111437,0.12053832650672908,0.2204921131958248,0.2204965441853064,0.0408246153039901,0.020771513353115726,0.0068315795272987714,0.05598134924154295,0.2193877551020408,0.4027777777777778,0.26844262295081966,0,1,-0.15384615384615385,0.08325805487247628,0.4582053183599958,0.3584124531516941,0.19841782370035516,0.7683644480519481,0.44328462073764785,0.0,0.7155467261965716,0.16287325082545323,2.1693335069536675e-07,0.7936954136728325,1.426876067562699,1.0,0
41,0.052496798975672214,0.02404692082111437,0.12463428905792862,0.08936244844813403,0.08937682909111036,0.09857651012426877,0.08279888963338758,0.029750426973720455,0.1510967319589301,0.10714285714285714,0.48148148148148145,0.35450819672131145,0,1,-0.15384615384615385,0.0698774296280663,0.5533425150969382,0.9830593929615811,0.2005166289958024,0.1913555194805195,0.2239619577824171,1.0,0.7939254920433367,-0.16478315564293702,0.1242189401932802,0.5031850379656526,0.9635596500626473,1.0,0
42,0.05377720870678617,0.02287390029325513,0.09830310122878877,0.02838448680597403,0.028387494032752408,0.026995866442192422,0.01675122044606107,0.004903311112335409,0.03675359955221063,0.20408163265306123,0.41203703703703703,0.2725409836065574,0,1,-0.15384615384615385,0.05972282478504203,0.3820652853270622,0.34798830291418775,0.24858417569306024,0.7477678571428571,0.4458362328926003,0.0,0.6787637987179225,0.14792300262797337,1.5454176405634686e-05,0.16511236813942826,0.9169678855578228,1.0,0
43,0.05505761843790013,0.02287390029325513,0.12170860152135751,0.24043942495757198,0.2404441015919579,0.03908865204090323,0.028524935388149708,0.008429287642554129,0.05368554875075532,0.21428571428571427,0.41203703703703703,0.26844262295081966,0,1,-0.15384615384615385,0.07134062615850072,0.5218773175124484,0.37773382006737205,14.856806110594183,0.570515422077922,0.352354442124797,0.0,0.7116759170131279,-0.18381562908535212,1.2090447157274002e-08,0.794820336459848,0.9202238061088488,1.0,0
44,0.056338028169014086,0.04868035190615836,0.11585722644821533,0.6614833446221052,0.6614860868001023,0.022619928858260238,0.01483679525222552,0.004682937579196738,0.03219366061941665,0.34183673469387754,0.4166666666666667,0.2725409836065574,0,1,-0.15384615384615385,0.12337071839951501,0.43171946180739484,0.3969072877963886,0.13884404262189212,0.7544642857142857,0.5010438413361169,0.0,0.6630552767935773,0.1409797623593361,3.6681295714136713e-06,0.7972951665912816,0.49393918873163134,1.0,0
45,0.05761843790012804,0.02404692082111437,0.12170860152135751,0.16187701027197524,0.1618819142238427,0.04212167464773047,0.02622762515554705,0.007327419976860779,0.057493104230084226,0.1989795918367347,0.4027777777777778,0.26844262295081966,0,1,-0.15384615384615385,0.08325805487247628,0.5193349222116089,0.4044569930422507,0.8325098625991347,0.6140422077922079,0.4460681976339596,0.0,0.7183320703709013,-0.18278473618064656,7.262406849073851e-05,0.1936503083116751,1.4260979725627387,1.0,0
46,0.058898847631242,0.02287390029325513,0.10298420128730251,0.2201793081308907,0.2201903984391756,0.05866245668280348,0.05609265817938164,0.019778524599195636,0.08841674572113724,0.17857142857142858,0.48148148148148145,0.35450819672131145,0,1,-0.15384615384615385,0.06780900318322697,0.5854433732386906,0.9929414137339921,0.1601549886987407,0.22869318181818182,0.29761076316399904,1.0,0.7477829889200647,-0.056659739144347535,0.5053889684645548,0.4981908984355094,1.247097737252858,1.0,0
47,0.06017925736235595,0.02287390029325513,0.11000585137507314,0.001975852175435125,0.001979310082399906,0.03218410381715394,0.023547429884177275,0.008374194259269462,0.042890774386420555,0.1683673469387755,0.4027777777777778,0.26844262295081966,0,1,-0.15384615384615385,0.07134062615850072,0.4049157749761627,0.3343753151154583,0.7428311991260369,0.6113027597402597,0.23440037114358617,0.0,0.6943903987547873,-0.18280536181831958,1.5859916698803368e-05,0.1582326861336187,0.9091261614138021,1.0,0
48,0.06145966709346991,0.0750733137829912,0.10825043885313049,0.19963259025770916,0.19963885179778468,0.014136636685816852,0.024600363740786828,0.008153820726130792,0.023212336569476542,0.5918367346938775,0.4537037037037037,0.26844262295081966,0,1,-0.15384615384615385,0.19046175608770335,0.6232651763958047,0.7068669960673591,0.07006780755569905,0.22433035714285712,0.5096265367664116,1.0,0.6212751141786306,0.09924844455425537,0.10666320733450244,0.64276614177241,0.5817701632017336,1.0,0
49,0.06274007682458387,0.025219941348973606,0.13224107665301346,0.07124379665266582,0.07125827631296744,0.12377090525571066,0.0733224849239016,0.02787725194204176,0.1919688134858587,0.11224489795918367,0.4861111111111111,0.36270491803278687,0,1,-0.15384615384615385,0.06258256138050147,0.49228505917875875,0.9622869819501866,0.21262512108492088,0.2212329953934053,0.2519137091162143,0.0,0.8141806787228377,0.7472227488151659,0.0016099748114831115,0.47556438872751366,0.5452021399065483,1.0,0
50,0.06402048655569782,0.6357771260997067,0.6395552954944412,0.015468413693476289,0.015468489473429317,0.0006943853052347481,0.0013400976356848855,0.0008814941325546802,0.0018626257035100186,0.9948979591836735,0.8101851851851852,0.32786885245901637,0,1,-0.15384615384615385,0.42255228857229465,0.38234982519334676,1.0,0.06381614315083908,0.809760551948052,0.5742154946012151,0.5,-0.07380945497758062,-0.18381679379207413,4.848897054429981e-17,1.0086251563041102,0.9920092097243854,-0.0362711864719093,0
51,0.06530089628681178,0.02404692082111437,0.12521942656524282,0.18397270561765725,0.1839773348369644,0.041106299908943815,0.027184837752464823,0.008043633959561456,0.0558800651944878,0.20408163265306123,0.41203703703703703,0.26844262295081966,0,1,-0.15384615384615385,0.08325805487247628,0.49867570717237,0.35743083671566067,5.836190340041547,0.6133319805194806,0.36882393876130826,0.0,0.0850227660681188,-0.183795334312348,2.8290843007991636e-09,0.8986842563029749,0.4682738538633439,1.0,0
52,0.06658130601792574,0.02404692082111437,0.1240491515506144,0.25516954259372393,0.2551743820007057,0.04356940250109726,0.02871637790753326,0.008484381025838797,0.05977397955891229,0.21428571428571427,0.4027777777777778,0.26844262295081966,0,1,-0.15384615384615385,0.08325805487247628,0.4840555143553342,0.35326192255785943,15.037265402465502,0.5733563311688312,0.2622972386833249,0.0,0.7213222192639318,-0.18381679257850236,7.262406849073851e-05,0.9804502654233764,1.2221921065791828,1.0,0
53,0.0678617157490397,0.02404692082111437,0.11059098888238736,0.16766956853829662,0.1676807816575457,0.07036219399553235,0.062218818799655407,0.022973940829706354,0.10695008715259313,0.19387755102040816,0.4861111111111111,0.35860655737704916,0,1,-0.15384615384615385,0.06832856690516868,0.5358618497722217,0.9403045275789049,0.17258637391023568,0.2218952922077922,0.23695198329853864,0.0,0.7639420812255515,-0.18115240805557256,0.1188375346436046,0.46445497630331756,0.9600744393319715,1.0,0
54,0.06914212548015365,0.02404692082111437,0.1299005266237566,0.05957444674063522,0.05959152892990819,0.11597544758373567,0.07657700775342204,0.029530053440581787,0.18524386334280146,0.12244897959183673,0.5138888888888888,0.36270491803278687,0,1,-0.15384615384615385,0.060242382092177256,0.5766500688632271,0.8799031965312091,0.33720514889939524,0.21946022727272727,0.2937833449315704,1.0,0.8083847051836074,0.7454786729857821,0.12803995868295764,0.5553177393874535,0.5637570258007719,1.0,0
55,0.07042253521126761,0.27917888563049853,0.28437682855471036,0.0005699157804577176,0.00057043427725389,0.0014739310724322483,0.0011486551163013305,0.0009365875158393477,0.0018087915933205673,0.1836734693877551,0.4166666666666667,0.29918032786885246,0,1,-0.15384615384615385,0.7006163483884005,0.10509587880072041,0.7664057355123026,0.07259087759307523,1.0,1.0,1.0,0.4208736969299772,-0.18381679389098968,1.0722961968800442e-10,0.9045466285438988,0.4166045913184803,0.03224612020837695,0
56,0.07170294494238157,0.02404692082111437,0.1088355763604447,0.15507909981326826,0.1550919647984281,0.07458746306983813,0.06729204556331961,0.023084127596275688,0.11311555940369751,0.1836734693877551,0.47685185185185186,0.35860655737704916,0,1,-0.15384615384615385,0.06832856690516868,0.5595931772433521,0.919027931834224,0.27073941899464404,0.1997767857142857,0.17364914975048587,1.0,0.09587393053201705,-0.16534962439207188,0.5188202972738158,0.5355450236966824,0.5313875533283672,1.0,0
